6.846538804747940503e+02, 0.000000000000000000e+00, 6.495198924861855403e+02
0.000000000000000000e+00, 6.873556792113839720e+02, 5.151204898225578290e+02
0.000000000000000000e+00, 0.000000000000000000e+00, 1.000000000000000000e+00
