6.904681785333543758e+02, 0.000000000000000000e+00, 6.220702305462166350e+02
0.000000000000000000e+00, 6.909207369257287610e+02, 4.940002919593059119e+02
0.000000000000000000e+00, 0.000000000000000000e+00, 1.000000000000000000e+00
