6.859902381617589526e+02, 0.000000000000000000e+00, 6.288766980850214168e+02
0.000000000000000000e+00, 6.863569127600825368e+02, 5.235106265886876145e+02
0.000000000000000000e+00, 0.000000000000000000e+00, 1.000000000000000000e+00
